url,nom,secteur_activite,adresse,code_postal,ville,pays,telephone,site_web
https://www.google.com/maps/place/Lounge+et+Spa/data=!4m7!3m6!1s0x47e56ca62ae328f5:0x24b7950c6f65ef90!8m2!3d47.8181788!4d2.3810996!16s%2Fg%2F12hlmsw2v!19sChIJ9SjjKqZs5UcRkO9lbwyVtyQ?authuser=0&hl=fr&rclk=1,Lounge et Spa,Spa,"
805 Rte de Sully, 45460 Bray-Saint-Aignan, France",,,France,"
+33 6 86 16 62 69",http://loungeandspa.fr/
https://www.google.com/maps/place/Hopital+de+Sully-sur-Loire/data=!4m7!3m6!1s0x47e56ac3e94fa86b:0xa2efea892fd0b11e!8m2!3d47.7656644!4d2.380677!16s%2Fg%2F1tj3kcdg!19sChIJa6hP6cNq5UcRHrHQL4nq76I?authuser=0&hl=fr&rclk=1,Hopital de Sully-sur-Loire,Hôpital,"
15 Av. du Petit Parc, 45600 Sully-sur-Loire, France",,,France,"
+33 2 38 27 55 00",http://www.hopital-sully.fr/
https://www.google.com/maps/place/Coll%C3%A9giale+Saint-Ythier+de+Sully-sur-Loire/data=!4m7!3m6!1s0x47e56ac590e642db:0xd16c7e0372a6e445!8m2!3d47.7655607!4d2.3764895!16s%2Fg%2F11dfjcdg4q!19sChIJ20LmkMVq5UcRReSmcgN-bNE?authuser=0&hl=fr&rclk=1,Collégiale Saint-Ythier de Sully-sur-Loire,Église catholique,"
5 Pl. Maurice de Sully, 45600 Sully-sur-Loire, France",,,France,,
https://www.google.com/maps/place/Piscine+Beau+Soleil/data=!4m7!3m6!1s0x480fe95357aab691:0xaa0f1d7979720d23!8m2!3d47.6594608!4d-2.4477853!16s%2Fg%2F1hc8978_x!19sChIJkbaqV1PpD0gRIw1yeXkdD6o?authuser=0&hl=fr&rclk=1,Piscine Beau Soleil,Piscine couverte,"
14 Rue du Calvaire, 56230 Questembert, France",,,France,"
+33 2 97 26 66 60",https://reservation.piscinequestembert.bzh/
https://www.google.com/maps/place/H%C3%B4tel+Restaurant+Campanile+Mont%C3%A9limar+-+Les+Tourrettes/data=!4m10!3m9!1s0x12b54148db3d5859:0xb83e97e80ae5c87a!5m2!4m1!1i2!8m2!3d44.667069!4d4.793752!16s%2Fg%2F1tgctynf!19sChIJWVg920hBtRIResjlCuiXPrg?authuser=0&hl=fr&rclk=1,Hôtel Restaurant Campanile Montélimar - Les Tourrettes,,"
695 Rue de Berianne, 26740 Les Tourrettes, France",,,France,"
+33 4 75 90 02 23",https://montelimar-les-tourrettes.campanile.com/fr-fr/?utm_content=partoo&utm_medium=seo-bgp&utm_source=google
https://www.google.com/maps/place/La+Grand+Maison/data=!4m7!3m6!1s0x47ef48553a90a783:0xa661c49bfb85383e!8m2!3d48.5643583!4d3.1041618!16s%2Fg%2F1tgnq_ck!19sChIJg6eQOlVI70cRPjiF-5vEYaY?authuser=0&hl=fr&rclk=1,La Grand Maison,Salle de réception,"
La Grande-Maison, 77370 Vanvillé, France",,,France,"
+33 1 64 01 63 18",http://www.lagrandmaison.com/
https://www.google.com/maps/place/Le+Theil-Nolent/data=!4m7!3m6!1s0x47e1a4c4b57ad595:0x40c14484fbb8e90!8m2!3d49.154385!4d0.538409!16s%2Fm%2F03nqmks!19sChIJldV6tcSk4UcRkI67T0gUDAQ?authuser=0&hl=fr&rclk=1,Le Theil-Nolent,,,,,,,
https://www.google.com/maps/place/Thermes+de+Guagno-Les-Bains+-+Termi+di+Guagnu/data=!4m7!3m6!1s0x12da0a4fdb8aa895:0x144865588311c486!8m2!3d42.1745071!4d8.8908214!16s%2Fg%2F11g8xg5802!19sChIJlaiK208K2hIRhsQRg1hlSBQ?authuser=0&hl=fr&rclk=1,Thermes de Guagno-Les-Bains - Termi di Guagnu,Thermes,"
20160 Poggiolo, France",,,France,,http://poggiolo.over-blog.fr/2017/11/visite.html
https://www.google.com/maps/place/SPA+SENSORIALS+-+Spa+privatif+Sauna+Hammam+%C3%A0+Levens/data=!4m7!3m6!1s0x12cdc99a57b66c69:0xa0e043b17b18021e!8m2!3d43.8550659!4d7.2320636!16s%2Fg%2F11yq8t1bz2!19sChIJaWy2V5rJzRIRHgIYe7FD4KA?authuser=0&hl=fr&rclk=1,SPA SENSORIALS - Spa privatif Sauna Hammam à Levens,Spa,"
645 Av. Général de Gaulle, 06670 Levens, France",,,France,"
+33 6 58 42 47 55",https://spasensorials.com/
https://www.google.com/maps/place/UNIVERLAND+Le+Bugue+:+Aquarium+P%C3%A9rigord+Noir+-+Big+Bird+-+Labyrinthe+Pr%C3%A9historique+-+Jungle+Golf/data=!4m7!3m6!1s0x12ab49223e64f8a1:0x84349adf0ce4464c!8m2!3d44.914431!4d0.931606!16s%2Fg%2F11jztwmr6k!19sChIJofhkPiJJqxIRTEbkDN-aNIQ?authuser=0&hl=fr&rclk=1,UNIVERLAND Le Bugue : Aquarium Périgord Noir - Big Bird - Labyrinthe Préhistorique - Jungle Golf,Parc d'attractions,"
99 All. Paul-Jean Souriau, 24260 Le Bugue, France",,,France,"
+33 5 53 07 10 74",http://www.univerland.eu/
https://www.google.com/maps/place/Village+vacances+VTF+Le+domaine+du+Peyrichoux/data=!4m10!3m9!1s0x12aadd285167f99b:0xb1c320d14bc0addb!5m2!4m1!1i2!8m2!3d44.7374707!4d0.4597248!16s%2Fg%2F1vsmv248!19sChIJm_lnUSjdqhIR263AS9Egw7E?authuser=0&hl=fr&rclk=1,Village vacances VTF Le domaine du Peyrichoux,,"
137 Chem. des Vacances, 24500 Singleyrac, France",,,France,"
+33 5 53 58 46 70",https://www.vtf-vacances.com/fr_FR/summer/village-vacances/dordogne/singleyrac/le-domaine-du-peyrichoux
https://www.google.com/maps/place/Le+Bois+des+Lutins+24/data=!4m7!3m6!1s0x12ab4918c1b341cb:0x1c66adde955dd501!8m2!3d44.9130579!4d0.9102342!16s%2Fg%2F11h030hm1m!19sChIJy0GzwRhJqxIRAdVdld6tZhw?authuser=0&hl=fr&rclk=1,Le Bois des Lutins 24,Parc de loisirs,"
47 Rue du Cingle, 24260 Le Bugue, France",,,France,"
+33 5 53 45 96 56",https://www.leboisdeslutins24.com/
https://www.google.com/maps/place/L%27Hippocampe/data=!4m7!3m6!1s0x12b4dffab71c53db:0x994039ad422765ea!8m2!3d44.6249047!4d4.3878221!16s%2Fg%2F11c2nc8cgq!19sChIJ21Mct_rftBIR6mUnQq05QJk?authuser=0&hl=fr&rclk=1,L'Hippocampe,Centre aquatique,"
quartier Roqua, 1 Chem. du Coton, 07200 Aubenas, France",,,France,"
+33 9 70 59 07 00",http://www.lhippocampe-aqua.fr/
https://www.google.com/maps/place/Base+nautique/data=!4m7!3m6!1s0x12b4df8d752dec89:0x32a544167172c3ca!8m2!3d44.6380486!4d4.387549!16s%2Fg%2F11dzt19xz_!19sChIJiewtdY3ftBIRysNycRZEpTI?authuser=0&hl=fr&rclk=1,Base nautique,Complexe sportif,"
07200 Aubenas, France",,,France,,
https://www.google.com/maps/place/Piscine+la+perle+d%27eau/data=!4m7!3m6!1s0x12b4f0183086ce67:0xa47fe203bbc16db2!8m2!3d44.4584568!4d4.2253573!16s%2Fg%2F1wk3pqhm!19sChIJZ86GMBjwtBIRsm3BuwPif6Q?authuser=0&hl=fr&rclk=1,Piscine la perle d'eau,Piscine,"
530 route de la piscine, 07230 Lablachère, France",,,France,"
+33 4 75 36 38 80",http://piscine-laperledeau.com/
https://www.google.com/maps/place/Isla+Cool+Douce/data=!4m7!3m6!1s0x12b4e328cd3ce8eb:0xa81fcbe58d85ac1!8m2!3d44.4750197!4d4.3508636!16s%2Fg%2F11b8_qd7zx!19sChIJ6-g8zSjjtBIRwVrYWL78gQo?authuser=0&hl=fr&rclk=1,Isla Cool Douce,Pavillon de plage,"
1360 Rte des Blaches, 07120 Chauzon, France",,,France,"
+33 4 75 39 71 54",http://www.islacooldouce.fr/
https://www.google.com/maps/place/Aquarock+Aventure/data=!4m7!3m6!1s0x12b531705ff38da3:0xe5455acbb68dd643!8m2!3d44.8227453!4d4.6098751!16s%2Fg%2F1vfvcqj6!19sChIJo43zX3AxtRIRQ9aNtstaReU?authuser=0&hl=fr&rclk=1,Aquarock Aventure,Escalade,"
1680 La Dolce Via, 07360 Saint-Michel-de-Chabrillanoux, France",,,France,"
+33 6 81 15 96 98",http://www.aquarock.fr/
https://www.google.com/maps/place/Parc+de+Loisirs+Mad+Maze/data=!4m7!3m6!1s0x12b50f102e081eab:0x6f33a52508e6a5c2!8m2!3d44.4425066!4d4.5834047!16s%2Fg%2F11rtncqynn!19sChIJqx4ILhAPtRIRwqXmCCWlM28?authuser=0&hl=fr&rclk=1,Parc de Loisirs Mad Maze,Parc de loisirs,"
2850 route de Saint Remèze, 07220 Larnas, France",,,France,"
+33 7 76 30 16 79",http://www.madmaze-experience.com/
https://www.google.com/maps/place/100%25+Loisirs/data=!4m7!3m6!1s0x12b5415102f2dabf:0xa0db7c240f97406a!8m2!3d44.6678867!4d4.803425!16s%2Fg%2F1tjwktw7!19sChIJv9ryAlFBtRIRakCXDyR826A?authuser=0&hl=fr&rclk=1,100% Loisirs,Centre de loisirs,"
585 Chem. de Malhurier, 26740 Les Tourrettes, France",,,France,"
+33 6 74 72 34 52",http://centpourcentloisirs.com/
https://www.google.com/maps/place/Le+D%C3%B4me+de+Center+Parcs/data=!4m7!3m6!1s0x47e4d99a91c32c8f:0xf96db544c7798c51!8m2!3d47.62021!4d1.9351645!16s%2Fg%2F11fxxtfpn1!19sChIJjyzDkZrZ5EcRUYx5x0S1bfk?authuser=0&hl=fr&rclk=1,Le Dôme de Center Parcs,Parc d'attractions,"
Parking Center Parcs Les Hauts de Bruyères, 41600 Chaumont-sur-Tharonne, France",,,France,"
+33 2 54 95 10 00",https://www.centerparcs.fr/fr-fr/france/fp_CH_vacances-les-hauts-de-bruyeres
https://www.google.com/maps/place/Flower+Camping+Le+Jardin+De+Sully+%28Ouvert+%C3%A0+l%E2%80%99ann%C3%A9e%29/data=!4m10!3m9!1s0x47e5152cdf4368b1:0x6faf9a793f8c3855!5m2!4m1!1i2!8m2!3d47.771486!4d2.3622449!16s%2Fg%2F12hs5qv4m!19sChIJsWhD3ywV5UcRVTiMP3mar28?authuser=0&hl=fr&rclk=1,Flower Camping Le Jardin De Sully (Ouvert à l’année),,"
1 Rue d'Orléans, 45600 Saint-Père-sur-Loire, France",,,France,"
+33 2 38 67 10 84",https://www.camping-bord-de-loire.com/
https://www.google.com/maps/place/Piscine+d%27ext%C3%A9rieur+de+Sully-sur-Loire/data=!4m7!3m6!1s0x47e56bfd79c6bd31:0xfcc74c01396f49cc!8m2!3d47.7688125!4d2.3861875!16s%2Fg%2F11tnw53263!19sChIJMb3Gef1r5UcRzElvOQFMx_w?authuser=0&hl=fr&rclk=1,Piscine d'extérieur de Sully-sur-Loire,Piscine,"
Q99P+GF, 45600 Sully-sur-Loire, France",,,France,,
https://www.google.com/maps/place/Camping+Merendella/data=!4m10!3m9!1s0x12d7426e0ad876fd:0x30c7d189a7202adc!5m2!4m1!1i2!8m2!3d42.3633421!4d9.5299531!16s%2Fg%2F1tdfqc19!19sChIJ_XbYCm5C1xIR3Cogp4nRxzA?authuser=0&hl=fr&rclk=1,Camping Merendella,,"
Camping Corse Merendella, Moriani Plage, 20230 San-Nicolao, France",,,France,"
+33 4 95 38 53 47",https://www.merendella.com/
https://www.google.com/maps/place/Corsica+Zoo/data=!4m7!3m6!1s0x12d731e0cfa5eacb:0xb202c96c81d2b61!8m2!3d42.6232224!4d9.3196651!16s%2Fg%2F11fkw9c9qt!19sChIJy-qlz-Ax1xIRYSsdyJYsIAs?authuser=0&hl=fr&rclk=1,Corsica Zoo,Zoo,"
5810, Strada di l'aliveti, Locu Troscia, 20232 Olmeta-di-Tuda, France",,,France,"
+33 4 95 56 77 50",http://www.corsicazoo.com/
https://www.google.com/maps/place/LudiqLand/data=!4m7!3m6!1s0x12d724b5a8463bd9:0xab3a7d2298f626d4!8m2!3d42.6328751!4d9.4362526!16s%2Fg%2F11gc9ggs69!19sChIJ2TtGqLUk1xIR1Cb2mCJ9Oqs?authuser=0&hl=fr&rclk=1,LudiqLand,Parc de loisirs,"
Route impériale Lieu dit san Lurenzu, 20620 Biguglia, France",,,France,"
+33 4 95 35 20 00",https://ludiqland.com/
https://www.google.com/maps/place/Le+Bois+des+Lutins/data=!4m7!3m6!1s0x12cdd34d42e9ab15:0x2a4b2e69671491fb!8m2!3d43.6571024!4d7.0937376!16s%2Fg%2F1q629xkts!19sChIJFavpQk3TzRIR-5EUZ2kuSyo?authuser=0&hl=fr&rclk=1,Le Bois des Lutins,Parc de loisirs,"
Espace La Vanade, 2559 Rte de Grasse, 06270 Villeneuve-Loubet, France",,,France,"
+33 4 92 02 06 06",https://nice-villeneuve-loubet.leboisdeslutins.com/fr/
https://www.google.com/maps/place/AquaMalo/data=!4m7!3m6!1s0x480e858b729ad5e5:0xa3cd54e2fa51678d!8m2!3d48.608238!4d-1.9744362!16s%2Fg%2F11jtbbbljg!19sChIJ5dWacouFDkgRjWdR-uJUzaM?authuser=0&hl=fr&rclk=1,AquaMalo,Centre aquatique,"
Av. Atalante, 35400 Saint-Malo, France",,,France,"
+33 2 99 19 21 03",https://www.aquamalo.com/
https://www.google.com/maps/place/Piscine+municipale+de+Levens/data=!4m7!3m6!1s0x12cdc82ce4c5d6c5:0xcb2c32de8430ac35!8m2!3d43.8611176!4d7.2238547!16s%2Fg%2F11c48pftm5!19sChIJxdbF5CzIzRIRNawwhN4yLMs?authuser=0&hl=fr&rclk=1,Piscine municipale de Levens,Piscine,"
557 Rte de la Piscine, 06670 Levens, France",,,France,"
+33 4 93 79 70 28",https://levens.fr/piscine-en-plein-air/
https://www.google.com/maps/place/Canyon+Boll%C3%A8ne/data=!4m7!3m6!1s0x12cdcf54b430b981:0x2cfac6a9bbfed985!8m2!3d43.719552!4d7.2460204!16s%2Fg%2F11jqhqmmw8!19sChIJgbkwtFTPzRIRhdn-u6nG-iw?authuser=0&hl=fr&rclk=1,Canyon Bollène,Centre de sports d'aventure,"
261 Av. de Pessicart, 06100 Nice, France",,,France,"
+33 4 93 72 89 54",http://www.bureaudesmoniteurs.com/
https://www.google.com/maps/place/Espace+Baignade+du+Port+aux+Cerises/data=!4m7!3m6!1s0x47e6757c9bd0513b:0x3b1c01e0484bfc3a!8m2!3d48.699303!4d2.4072954!16s%2Fg%2F1hg4ywt20!19sChIJO1HQm3x15kcROvxLSOABHDs?authuser=0&hl=fr&rclk=1,Espace Baignade du Port aux Cerises,Parc aquatique,"
Chem. des Mousseaux, 91270 Vigneux-sur-Seine, France",,,France,"
+33 1 69 83 46 00",https://le-port-aux-cerises.iledeloisirs.fr/lespace-baignade-reste-ferme-cet-ete/
https://www.google.com/maps/place/Cures+Marines+Trouville+Hotel+Thalasso+%26+Spa-MGallery/data=!4m10!3m9!1s0x47e02b52c5706e81:0x56cb51018e51da74!5m2!4m1!1i2!8m2!3d49.365966!4d0.078042!16s%2Fg%2F11b73mg468!19sChIJgW5wxVIr4EcRdNpRjgFRy1Y?authuser=0&hl=fr&rclk=1,Cures Marines Trouville Hotel Thalasso & Spa-MGallery,,"
Bd de la Cahotte, 14360 Trouville-sur-Mer, France",,,France,"
+33 2 31 14 26 00",https://mgallery.accor.com/hotels/8232?merchantid=seo-maps-FR-8232&sourceid=aw-cen&utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps&utm_term=MGallery-Launch
https://www.google.com/maps/place/Piscine+%C3%A0+Saint-Andr%C3%A9-de-la-Roche/data=!4m7!3m6!1s0x12cdc50cd1d1ca0d:0x7cb734fca301f5e0!8m2!3d43.7430625!4d7.28734!16s%2Fg%2F11c0vyjmtq!19sChIJDcrR0QzFzRIR4PUBo_w0t3w?authuser=0&hl=fr&rclk=1,Piscine à Saint-André-de-la-Roche,Piscine,"
123 Quai de la Banquière, 06730 Saint-André-de-la-Roche, France",,,France,"
+33 4 22 45 26 75",https://saintandredelaroche.fr/vivre-a-saint-andre-de-la-roche/sports/piscine-municipale/
https://www.google.com/maps/place/LES+MANOIRS+DE+TOURG%C3%89VILLE+H%C3%B4tel+Piscine+%26+SPA/data=!4m10!3m9!1s0x47e1d46dd4c62f19:0xe81eb3b0a64400ac!5m2!4m1!1i2!8m2!3d49.3159782!4d0.0910159!16s%2Fg%2F1td29m9m!19sChIJGS_G1G3U4UcRrABEprCzHug?authuser=0&hl=fr&rclk=1,LES MANOIRS DE TOURGÉVILLE Hôtel Piscine & SPA,,"
668 Chem. de l'Orgueil, 14800 Tourgéville, France",,,France,"
+33 2 31 14 48 68",https://www.lesmanoirstourgeville.com/
https://www.google.com/maps/place/Parc+de+Loisirs+Drac%C3%A9nie+Provence/data=!4m7!3m6!1s0x12ceb2e77c0a05a5:0x18b28cbb7dde3230!8m2!3d43.4265413!4d6.4275706!16s%2Fg%2F11f547d817!19sChIJpQUKfOeyzhIRMDLefbuMshg?authuser=0&hl=fr&rclk=1,Parc de Loisirs Dracénie Provence,Parc,"
Av. du Président Wilson, 83550 Vidauban, France",,,France,"
+33 4 94 50 16 20",https://dropinwaterjump.fr/fr/dracenie/
https://www.google.com/maps/place/Yelloh+!+Village+Camping+Les+Mouettes/data=!4m10!3m9!1s0x4813e0259a63b449:0xe633635871240dd0!5m2!4m1!1i2!8m2!3d48.6581737!4d-3.9284799!16s%2Fg%2F1q2wgpc28!19sChIJSbRjmiXgE0gR0A0kcVhjM-Y?authuser=0&hl=fr&rclk=1,Yelloh ! Village Camping Les Mouettes,,"
50 Rte de la Grande Grève, 29660 Carantec, France",,,France,"
+33 2 98 67 02 46",https://www.les-mouettes.com/
https://www.google.com/maps/place/Pitchoun+Forest/data=!4m7!3m6!1s0x12cc2cb2b551e17b:0x2da9a23d2baa0da3!8m2!3d43.658159!4d7.092852!16s%2Fg%2F1q62jjvrn!19sChIJe-FRtbIszBIRow2qKz2iqS0?authuser=0&hl=fr&rclk=1,Pitchoun Forest,Parc de loisirs,"
2559 Rte de Grasse, 06270 Villeneuve-Loubet, France",,,France,"
+33 4 92 02 06 06",https://pitchounforest.com/
https://www.google.com/maps/place/%C3%89tang+de+la+La+Gravelle/data=!4m7!3m6!1s0x480e5f003697f605:0xf81703680ca7c8b1!8m2!3d48.3408701!4d-2.0725609!16s%2Fg%2F11zb2ydstj!19sChIJBfaXNgBfDkgRscinDGgDF_g?authuser=0&hl=fr&rclk=1,Étang de la La Gravelle,Parc aquatique,"
22350 Saint-Maden, France",,,France,,
https://www.google.com/maps/place/Wakepark/data=!4m7!3m6!1s0x480e6b1c40ec78c7:0x652fbfadba17eecf!8m2!3d48.384117!4d-2.328728!16s%2Fg%2F11v3sxpc04!19sChIJx3jsQBxrDkgRz-4Xuq2_L2U?authuser=0&hl=fr&rclk=1,Wakepark,Parc,"
22270 Jugon-les-Lacs, France",,,France,,
https://www.google.com/maps/place/Eden+Park+Hotel+Restaurant+-+Pont+l%27Ev%C3%AAque+Normandie/data=!4m10!3m9!1s0x12aacfddbc1906c3:0x4123241781a07dcf!5m2!4m1!1i2!8m2!3d49.2704232!4d0.1989022!16s%2Fg%2F1v79ygkp!19sChIJwwYZvN3PqhIRz32ggRckI0E?authuser=0&hl=fr&rclk=1,Eden Park Hotel Restaurant - Pont l'Evêque Normandie,,"
Rte du Lac, 14130 Pont-l'Évêque, France",,,France,"
+33 2 31 64 64 00",https://www.edenparkhotel.com/fr
https://www.google.com/maps/place/H%C3%B4tel+Les+Jardins+de+Deauville/data=!4m10!3m9!1s0x47e1d26d453d3375:0x73913049295fe880!5m2!4m1!1i2!8m2!3d49.3049697!4d0.1621492!16s%2Fg%2F1tdwtzw1!19sChIJdTM9RW3S4UcRgOhfKUkwkXM?authuser=0&hl=fr&rclk=1,Hôtel Les Jardins de Deauville,,"
670 Route de Pont L'Eveque, 14130 Saint-Martin-aux-Chartrains, France",,,France,"
+33 2 31 64 40 40",http://www.lesjardinsdedeauville.com/
https://www.google.com/maps/place/G%C3%AEtes+la+Lauthi%C3%A8re/data=!4m10!3m9!1s0x47e50455e3529ba1:0x3b29612ced5f6053!5m2!4m1!1i2!8m2!3d47.9414883!4d2.155838!16s%2Fg%2F1pv5xs1jl!19sChIJoZtS41UE5UcRU2Bf7SxhKTs?authuser=0&hl=fr&rclk=1,Gîtes la Lauthière,,"
37 Chem. de la They, 45450 Fay-aux-Loges, France",,,France,"
+33 6 89 84 63 61",http://lalauthiere.com/
https://www.google.com/maps/place/La+Cabane+des+Fichettes/data=!4m10!3m9!1s0x47e51d37f44a145f:0xa8bab2de13610225!5m2!4m1!1i2!8m2!3d47.8513955!4d2.0251276!16s%2Fg%2F11q948x378!19sChIJXxRK9Dcd5UcRJQJhE96yuqg?authuser=0&hl=fr&rclk=1,La Cabane des Fichettes,,"
Terrain Les Fichettes, 240 Rue de Vilaine, 45640 Sandillon, France",,,France,"
+33 6 25 68 16 02",
https://www.google.com/maps/place/H%C3%B4tel+Amiraut%C3%A9+Deauville/data=!4m10!3m9!1s0x47e02b53bbdc33bb:0x5869358b8251a4e4!5m2!4m1!1i2!8m2!3d49.342175!4d0.100568!16s%2Fg%2F11flt2wf65!19sChIJuzPcu1Mr4EcR5KRRgos1aVg?authuser=0&hl=fr&rclk=1,Hôtel Amirauté Deauville,,"
1 Rue des Anciennes Salines, 14800 Touques, France",,,France,"
+33 2 31 81 82 83",http://www.amiraute.com/?utm_source=gmb
https://www.google.com/maps/place/R%C3%A9sidence+des+3+C%C3%A9sars+-+Thermes+d%27Aulus-les-Bains/data=!4m10!3m9!1s0x12af48dadfc16cef:0x6ee58c1796542074!5m2!4m1!1i2!8m2!3d42.7908996!4d1.3345152!16s%2Fg%2F1tn8hjdp!19sChIJ72zB39pIrxIRdCBUlheM5W4?authuser=0&hl=fr&rclk=1,Résidence des 3 Césars - Thermes d'Aulus-les-Bains,,"
Allée des Thermes, 09140 Aulus-les-Bains, France",,,France,"
+33 5 61 66 36 80",http://www.thermes-aulus.fr/
https://www.google.com/maps/place/AIRIAL+FABIAN/data=!4m10!3m9!1s0xd54182f6a437247:0x4fb8e03c4d05c6b!5m2!4m1!1i2!8m2!3d43.93682!4d-0.990865!16s%2Fg%2F1hhhcj1bp!19sChIJR3JDai8YVA0Ra1zQxAOO-wQ?authuser=0&hl=fr&rclk=1,AIRIAL FABIAN,,"
492 chemin de Fabian, 40370 Rion-des-Landes, France",,,France,"
+33 7 68 58 97 98",https://www.cabaneslandes.com/
https://www.google.com/maps/place/Maison+Montaut/data=!4m10!3m9!1s0xd5413e583742e8d:0x9a8f768c221f4dc0!5m2!4m1!1i2!8m2!3d44.054187!4d-1.056708!16s%2Fg%2F11ldy92xdp!19sChIJjS50g-UTVA0RwE0fIox2j5o?authuser=0&hl=fr&rclk=1,Maison Montaut,,"
1089 Rte de la Poste, 40110 Onesse-Laharie, France",,,France,"
+33 6 49 93 27 03",https://www.maisonmontaut.fr/
https://www.google.com/maps/place/DOMAINE+DE+PETIOSSE/data=!4m10!3m9!1s0xd540aae0bf05bbd:0x840437e68813577c!5m2!4m1!1i2!8m2!3d44.0834236!4d-1.2042226!16s%2Fg%2F11b6hkc4fp!19sChIJvVvwC64KVA0RfFcTiOY3BIQ?authuser=0&hl=fr&rclk=1,DOMAINE DE PETIOSSE,,"
506 Rte du Mène, 40170 Saint-Julien-en-Born, France",,,France,"
+33 6 95 17 82 42",https://www.domainedepetiosse.com/
https://www.google.com/maps/place/Cabane+Spa+40/data=!4m10!3m9!1s0xd5405385c5c75c9:0xfe297b5fb6185ca6!5m2!4m1!1i2!8m2!3d43.8957175!4d-1.0669859!16s%2Fg%2F11f6k1x4mt!19sChIJyXVcXDgFVA0RplwYtl97Kf4?authuser=0&hl=fr&rclk=1,Cabane Spa 40,,"
3180 Rte de Cap de Lelane, 40260 Taller, France",,,France,,http://cabanespa40.com/
https://www.google.com/maps/place/Premi%C3%A8re+Classe+Sens+Nord+Saint+Cl%C3%A9ment/data=!4m10!3m9!1s0x47ef107a46697e41:0x6f3bb17f841e4226!5m2!4m1!1i2!8m2!3d48.224158!4d3.285689!16s%2Fg%2F11xj2fk8y!19sChIJQX5pRnoQ70cRJkIehH-xO28?authuser=0&hl=fr&rclk=1,Première Classe Sens Nord Saint Clément,,"
ZA Fontaine d'Azon, 2 Rue des Fondrières, 89100 Saint-Clément, France",,,France,"
+33 3 86 64 32 79",https://sens-nord.premiereclasse.com/fr-fr/?utm_content=partoo&utm_medium=seo-bgp&utm_source=google
https://www.google.com/maps/place/Ch%C3%A2teau+de+Taulane/data=!4m10!3m9!1s0x12cc10c22fe4e787:0xf111d2e07dd40942!5m2!4m1!1i2!8m2!3d43.7788438!4d6.6319646!16s%2Fg%2F1td8g5sq!19sChIJh-fkL8IQzBIRQgnUfeDSEfE?authuser=0&hl=fr&rclk=1,Château de Taulane,,"
Le Logis du Pin, D6085, 83840 La Martre, France",,,France,"
+33 4 93 40 60 80",https://www.chateau-taulane.com/
https://www.google.com/maps/place/Destination+Ailleurs/data=!4m10!3m9!1s0x12cc0e419e5f2f85:0x742e33499061688b!5m2!4m1!1i2!8m2!3d43.8061659!4d6.5470343!16s%2Fg%2F1ts6q7l_!19sChIJhS9fnkEOzBIRi2hhkEkzLnQ?authuser=0&hl=fr&rclk=1,Destination Ailleurs,,"
1062 route du Jabron Eoulx, 04120 Castellane, France",,,France,"
+33 6 50 89 35 66",http://www.destination-ailleurs04.com/
https://www.google.com/maps/place/Maison+Ardure+-+Chambres+d%27H%C3%B4tes+de+Charme+Piscine+Spa+-+Lectoure+Gers/data=!4m10!3m9!1s0x12aa2d0825ffd1df:0x84feb36a8d13ae37!5m2!4m1!1i2!8m2!3d43.9156072!4d0.5644209!16s%2Fg%2F1vvmm2l6!19sChIJ39H_JQgtqhIRN64TjWqz_oQ?authuser=0&hl=fr&rclk=1,Maison Ardure - Chambres d'Hôtes de Charme Piscine Spa - Lectoure Gers,,"
lieu dit Ardure, 32700 Terraube, France",,,France,"
+33 6 82 38 12 76",https://www.ardure.fr/
https://www.google.com/maps/place/CHAMBRE+D%27HOTES+MAISON+DHOTES+%23CHEZLUCIEN+gites-lacledeschamps/data=!4m10!3m9!1s0x480f33967042fdcf:0x275ce0beaa013b17!5m2!4m1!1i2!8m2!3d47.859126!4d-1.345571!16s%2Fg%2F11mbqlsxvy!19sChIJz_1CcJYzD0gRFzsBqr7gXCc?authuser=0&hl=fr&rclk=1,CHAMBRE D'HOTES MAISON DHOTES #CHEZLUCIEN gites-lacledeschamps,,"
5 La Balue, 35640 Martigné-Ferchaud, France",,,France,"
+33 6 86 95 68 34",http://www.gites-lacledeschamps.fr/
https://www.google.com/maps/place/Moulin+de+Troyes/data=!4m10!3m9!1s0x12a9838c6de506e1:0xcea89d484449a06c!5m2!4m1!1i2!8m2!3d43.656851!4d0.5591993!16s%2Fg%2F11j8kfqt67!19sChIJ4QblbYyDqRIRbKBJREidqM4?authuser=0&hl=fr&rclk=1,Moulin de Troyes,,"
260 Chem. du Moulin de Troyes, 32000 Auch, France",,,France,"
+33 7 82 68 65 10",http://moulindetroyes.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16285111049778949986
https://www.google.com/maps/place/Le+Spa+Beaunois/data=!4m10!3m9!1s0x47f2f3f5edde989b:0xa66874343bc388eb!5m2!4m1!1i2!8m2!3d47.0212199!4d4.9064389!16s%2Fg%2F11wx4ms1ng!19sChIJm5je7fXz8kcR64jDOzR0aKY?authuser=0&hl=fr&rclk=1,Le Spa Beaunois,,"
Rue du Bouchot, 21200 Ruffey-lès-Beaune, France",,,France,"
+33 7 82 88 84 48",https://lespabeaunois.fr/
